ID,title,year_of_commissioning,area_sq_m,apartment_storey,district,location,price_m2,loc_mid,location_group
498,Delgerekh apartment 2 oroo,2022,53,6,Bayanzurkh,15-r khoroolol,2.969433962,15-r khoroolol,Jukov
441,KHud 3-r khoroo riwyer stoun khotkhond 3 oroo bair,2015,96,8,KHan-Uul,Altai khotkhon,2.96875,Altai khotkhon,Altai khotkhon
4397,Telmuun tower 1oroo,2020,32,14,Sukhbaatar,Bayanburd,2.96875,Bayanburd,Bayanburd
6986,Bokhiin orgoonii zuun khoino 2 oroo,2017,64,8,Bayanzurkh,13-r khoroolol,2.96875,13-r khoroolol,13-r khoroolol
1462,Dolgoon nuur apartmyent 3,2023,45.48,6,Sukhbaatar,Busad,2.968337731,Dolgoon nuur,Dolgoon nuur
1933,Togoldor apartmyent 2 oroo bair zarnkh,2020,63,10,KHan-Uul,YAarmag,2.968253968,YAarmag,Yarmag
2240,Gemteld 1 oroo,2007,31,1,Bayangol,"3, 4 khoroolol",2.967741935,"3, 4 khoroolol","3, 4-r khoroolol"
4435,3-r khoroolold 2oroo,2012,29,3,Bayangol,"3, 4 khoroolol",2.965517241,"3, 4 khoroolol","3, 4-r khoroolol"
2930,"YAarmag, togoldor apartmyent 62.75mkw 2 oroo",2021,62.75,10,KHan-Uul,YAarmag,2.964143426,YAarmag,Yarmag
1719,25 emiin sand 51 surguulid 1 oroo bair,2012,27,4,Bayangol,Tomor zam,2.962962963,Tomor zam,Tomor zam
2984,Bayanburd 2 oroo,1990,54,7,CHingeltei,Bayanburd,2.962962963,Bayanburd,Bayanburd
4424,"Jukow, suwdan sondor khotkhond 2 oroo",2018,54,11,Bayanzurkh,Busad,2.962962963,Suvdan sondor,Jukov
7505,BGD 1oroo bair tbd anduudad 27m2,2010,27,9,Bayangol,Baruun 4 zam,2.962962963,Baruun 4 zam,Baruun 4 zam
3379,Bzd akhmadыn khoroololыn khoino ogoomor khotkhond 55.86mk 3 oroo,2022,55.86,12,Bayanzurkh,Ogoomor zakhыn zuun,2.962764053,Ogoomor zakhыn zuun,Ogoomor zakh
3699,Ogoomor khotkhond 55.86mkw 3 oroo bair,2022,55.86,12,Bayanzurkh,Busad,2.962764053,Ogoomor khotkhon,Ogoomor zakh
3708,Zaisan goldyen will khotkhond 168.8m2 5 oroo,2015,168.8,5,KHan-Uul,Busad,2.962085308,Golden vill,Zaisan
6673,"Dragond 2 oroo oron suuts 42,2m2",2017,42.2,3,Songino KHairkhan,Busad,2.962085308,Dragon,5 shar
3837,4 oroo bair 130m2,2010,130,1,Bayanzurkh,Bayanmongol khoroolol,2.961538462,Bayanmongol khoroolol,Bayanmongol khoroolol
4912,Koyo town 2 oroo bair,2023,52.37,2,KHan-Uul,Altai khotkhon,2.96,Altai khotkhon,Altai khotkhon
7755,YAarmagt deedsiin orgoo khotkhond 2 oroo,2021,50,7,KHan-Uul,YAarmag,2.96,YAarmag,Yarmag
5870,Tomor zamd 2 oroo oron suuts,2011,49,3,Bayangol,Tomor zam,2.959183673,Tomor zam,Tomor zam
420,"3,4-r khoroolol 2 oroo bair",2011,71,8,Bayangol,"3, 4 khoroolol",2.957746479,"3, 4 khoroolol","3, 4-r khoroolol"
4825,Bgd 3 4-r khoroolol 54-r surguuliin khajuud 2 oroo bair,2013,71,3,Bayangol,"3, 4 khoroolol",2.957746479,"3, 4 khoroolol","3, 4-r khoroolol"
7050,KHan-uul ye-mart delguuriin khoino bairlakh dunjingaraw khotkhond 130.21m2 4 oroo,2012,130.21,6,Bayanzurkh,Busad,2.956762153,Dunjingarav khotkhon,Dunjingarav
7847,Bayanburdiin zamыn urd 2 oroo bair,2010,46,10,CHingeltei,Bayanburd,2.956521739,Bayanburd,Bayanburd
2830,Mandakh nar khotkhond 1 oroo bair,2021,40.59,13,Bayanzurkh,14-r khoroolol,2.9563932,14-r khoroolol,Narantuul
7721,TSagaan khuaran khotkhond 2 oroo bair,2016,42.3,2,Bayanzurkh,Ogoomor zakhыn zuun,2.955082742,Ogoomor zakhыn zuun,Ogoomor zakh
3360,TSaiz 16 khoroolol 44 mkw tawilgatai 2 oroo bair,2015,44,4,Bayanzurkh,16-r khoroolol,2.954545455,16-r khoroolol,Tsaiz
3511,"Altai khotkhon, 44m2, 2 oroo",2013,44,8,Bayangol,Altai khotkhon,2.954545455,Altai khotkhon,Altai khotkhon
4249,Ulaankhuaran 72r khotkhon gangarыn bair,2017,44,4,Bayanzurkh,16-r khoroolol,2.954545455,16-r khoroolol,Tsaiz
5166,Seoul garden 2 oroo,2022,44,2,KHan-Uul,16-r khoroolol,2.954545455,16-r khoroolol,Tsaiz
5201,5 sharыn ugsarmald 4 oroo bair,1988,44,5,Songino KHairkhan,5 shar,2.954545455,5 shar,5 shar
5707,Bzd 16r horoo gangariin bair,2015,44,4,Bayanzurkh,16-r khoroolol,2.954545455,16-r khoroolol,Tsaiz
7203,Bzd 16-r khoroo 2 oroo bair,2016,44,4,Bayanzurkh,16-r khoroolol,2.954545455,16-r khoroolol,Tsaiz
290,"KHud, gerelt-orgoo khotkhond 45.7mkw 2 oroo",2018,45.7,11,KHan-Uul,Busad,2.95404814,Gerelt orgoo,Altai khotkhon
659,KHUD Gegeen orgoo khotkhond 45m2 2 oroo bair,2018,45.7,11,KHan-Uul,Busad,2.95404814,Gegeen orgoo,Sansar
5247,KHud 3-r khoroo gerelt orgoo khotkhond 2 oroo oron suuts,2019,45.7,11,KHan-Uul,Busad,2.95404814,Gerelt orgoo,Altai khotkhon
223,19-r khoroolold dund gol daguu 3 oroo bair,2018,96.51,8,KHan-Uul,River stone,2.953061859,River stone,Altai khotkhon
1550,Riwyer willa khotkhond 3oroo oron suuts,2022,105,4,Bayanzurkh,Busad,2.952380952,River villa ,Home plaza
1870,Erin khoroolold 2 oroo bair,2017,52.51,2,Bayangol,1-r khoroolol,2.951818701,1-r khoroolol,1-r khoroolol
1425,Bzd tawdugaar khoroo myangan oyuutnы bairnы awtobusnы buudlыn khoid tald zam daguu,2017,28.8,1,Bayanzurkh,Busad,2.951388889,1000 oyutnii bair,Tsaiz
426,11 khoroolold 2 oroo bair,2014,61,5,Sukhbaatar,11-r khoroolol,2.950819672,11-r khoroolol,11-r khoroolol
7198,Jukowt 3 oroo,2021,61,3,Bayanzurkh,15-r khoroolol,2.950819672,15-r khoroolol,Jukov
2457,2 oroo bair,2021,37.28,2,Bayanzurkh,16-r khoroolol,2.950643777,16-r khoroolol,Tsaiz
2470,Bayanzurh duuregt 2 uruu bair,2020,57.62,8,Bayanzurkh,15-r khoroolol,2.950364457,15-r khoroolol,Jukov
5011,Ineemseglel khotkhon 2 oroo 57.62m2,2020,57.62,8,Bayanzurkh,Ofitsyer,2.950364457,Ofitsyer,Officer
7814,Rapid kharsh khotkhond gal togoo tusdaa 3 oroo,2012,104.08,2,KHan-Uul,KHurd,2.950038432,KHurd,Tsengeldekh
485,Ub palace-ыn urd 3 oroo bair 90m2,2010,90,6,Bayangol,10-r khoroolol,2.95,10-r khoroolol,10-r khoroolol
1126,5-r surguuliin ard gal togoo tusdaa 1oroog 2 oroo bolgoj zassan,2000,40,7,CHingeltei,Baga toirog,2.95,Baga toirog,"40, 50 myangat"
1362,"Zaisan, solar garden khotkhond 60mkw 2 oroo bair",2016,60,5,KHan-Uul,Zaisan,2.95,Zaisan,Zaisan
2163,21-r khoroolold 3 oroo,1990,40,3,Songino KHairkhan,21-r khoroolol,2.95,21-r khoroolol,21-r khoroolol
4145,Bayanzurkh duurgiin urd tald 3 oroo,2022,79,16,Bayanzurkh,Busad,2.95,BZD,Officer
4159,River villa khotkhond shine 3oroo bair,2023,116,14,KHan-Uul,Busad,2.95,River villa ,Home plaza
4426,Ikh nayadыn zuun tald river villa-d 3 oroo,2022,105,3,KHan-Uul,Busad,2.95,River villa ,Home plaza
6718,YAarmagdeedsiin orgoo khotkhon 2 oroo,2023,42,11,KHan-Uul,Busad,2.95,Deedsiin orgoo,Yarmag
7218,Erin khoroolold 60.4mkw 2 oroo bair,2017,60.4,12,Songino KHairkhan,1-r khoroolol,2.95,1-r khoroolol,1-r khoroolol
2020,nisekh gardyend 3 oroo,2022,66.78,1,KHan-Uul,YAarmag,2.949985025,YAarmag,Yarmag
3934,Bzd-t delgerekh apartmyent khotkhon 2 oroo,2022,53.35,6,Bayanzurkh,Busad,2.94995314,Delgerekh apartment,Officer
3742,Altai khotkhond gal togoo tusdaa zokhion baiguulalttai 3 oroo oron suuts,2013,75.3,7,Bayangol,Altai khotkhon,2.949933599,Altai khotkhon,Altai khotkhon
6055,KHurd rapid khotkhond gal togoo tusdaa 3 oroo,2012,104.08,2,KHan-Uul,120 myangat,2.949654112,120 myangat,120 myangat
5469,Bzd sky town-d 2oroo bair,2013,39,3,Bayanzurkh,14-r khoroolol,2.948717949,14-r khoroolol,Narantuul
3220,19 khoroolol kfc tei bairnы urd tald 41 mkw oron suuts,2007,40.7,7,KHan-Uul,19-r khoroolol,2.948402948,19-r khoroolol,19-r khoroolol
3633,"KHongor apartmyent 4 oroo 135,7m2 bair",2020,135.7,12,KHan-Uul,Busad,2.947678703,Khongor apartment,Altai khotkhon
7323,Ofitsyert 14r surguuliin baruun tald 2oroo oron suuts,2018,44.13,2,Bayanzurkh,13-r khoroolol,2.945841831,13-r khoroolol,13-r khoroolol
388,Jukowt 2 oroo bair 68.58mk,2020,68.58,12,Bayanzurkh,15-r khoroolol,2.94546515,15-r khoroolol,Jukov
2120,YAarmagt naadam denj tosol 3 oroo bair,2023,71.3,2,KHan-Uul,YAarmag,2.945301543,YAarmag,Yarmag
6001,13 t galtogoo tusdaa 53m2 2 oroo bair,1990,53,5,Bayanzurkh,13-r khoroolol,2.943396226,13-r khoroolol,13-r khoroolol
6999,KHoroolold 2 oroo bair 71.35m2,2011,71.35,8,Bayangol,"3, 4 khoroolol",2.943237561,"3, 4 khoroolol","3, 4-r khoroolol"
926,Zaisan griin khaus khajuud tuulыn khowoo khotkhond gal togoo tusdaa 2 oroo bair,2006,52,4,KHan-Uul,Busad,2.942307692,Tuuliin khovoo,Zaisan Orgil
1943,1 oroo bair,2021,32.3,10,Bayanzurkh,Ofitsyer,2.941176471,Ofitsyer,Officer
2490,"Dolgoon nuur, komipyutyer moll-n zuun tald shine khotkhond wann, 00tusdaa 2 oroo bair",2023,51,2,Sukhbaatar,Dolgoon nuur,2.941176471,Dolgoon nuur,Dolgoon nuur
2546,Saruuld 1uruu bair,2016,34,6,Bayanzurkh,Bayanmongol khoroolol,2.941176471,Bayanmongol khoroolol,Bayanmongol khoroolol
3615,mongol 3-r surguuliin baruun tald 3 oroo bair 85m2,2008,85,5,Sukhbaatar,Busad,2.941176471,Mongol 3,11-r khoroolol
6234,SBD 11r khoroolold 2 oroo bair 49m²,2014,51,11,Sukhbaatar,11-r khoroolol,2.941176471,11-r khoroolol,11-r khoroolol
6562,"Dolgoon nuurt, kompiyutyer mall-n khajuud",2022,51,2,Sukhbaatar,Dolgoon nuur,2.941176471,Dolgoon nuur,Dolgoon nuur
6633,Marshal taun - marshal town khotkhond 119m2 4 oroo oron suuts,2012,119,6,KHan-Uul,Marshall town,2.941176471,Marshall town,Marshal
7793,KHud zaisand shine dur torkh khotkhond 4 oroo,2012,153,4,KHan-Uul,Zaisan,2.941176471,Zaisan,Zaisan
2373,KHangarid siti 1 khotkhond 3 oroo,2021,69.75,8,KHan-Uul,YAarmag,2.9390681,YAarmag,Yarmag
7353,KHud 23 khoroo khangarid siti1-t 3 oroo,2021,69.75,8,KHan-Uul,YAarmag,2.9390681,YAarmag,Yarmag
3321,KHud garden villa khotkhond 2 oroo bair,2021,49,14,KHan-Uul,YAarmag,2.93877551,YAarmag,Yarmag
534,2 oroo bair,2022,40.17,6,KHan-Uul,YAarmag,2.937515559,YAarmag,Yarmag
3989,KHangarid siti 1 2oroo,2021,54.48,3,KHan-Uul,YAarmag,2.936857562,YAarmag,Yarmag
7272,KHangarid siti 1 2 oroo,2021,54.48,3,KHan-Uul,YAarmag,2.936857562,YAarmag,Yarmag
4048,3 oroo bair,1986,63,2,Bayangol,Tomor zam,2.936507937,Tomor zam,Tomor zam
4567,Jukowt bairlaltai one family khotkhond 46.91mkw 2 oroo,2022,47,7,Bayanzurkh,Busad,2.936170213,Jukov,Jukov
2190,"Bayanburd toirgiin urd tald 56,2m2 2 oroo",2010,56.2,9,CHingeltei,Busad,2.93594306,Bayanburd,Bayanburd
97,"Bzd, 14 khoroolol, khaldwart tawilgatai 3 oroo",2016,66.44,6,Bayanzurkh,14-r khoroolol,2.934978928,14-r khoroolol,Narantuul
5358,Gerelt orgood 2 oroo oron suuts,2018,46,11,KHan-Uul,Busad,2.934782609,Gerelt orgoo,Altai khotkhon
6732,2 oroo bair,2015,46,3,Sukhbaatar,11-r khoroolol,2.934782609,11-r khoroolol,11-r khoroolol
1630,Erin khoroolold 54.53m2. 2oroo bair,2016,54.53,3,Songino KHairkhan,1-r khoroolol,2.93416468,1-r khoroolol,1-r khoroolol
1368,Modnы 2t 2 oroo bair,2014,30,3,Bayangol,"3, 4 khoroolol",2.933333333,"3, 4 khoroolol","3, 4-r khoroolol"
1769,3 oroo bair,2014,75,6,KHan-Uul,UB Town,2.933333333,UB Town,Misheel
3159,Ofitsyer kh apartmyent 1 oroo 30m2,2016,30,12,Bayanzurkh,Busad,2.933333333,Kh apartment Officer,Officer
5786,KHUD KHurdыn rapid kharsh khotkhond 3 oroo 105m2,2014,105,2,KHan-Uul,KHurd,2.933333333,KHurd,Tsengeldekh
6220,Narnы guurnii baruun urd gal togoo tusdaa 2 oroo bair khuwi lizing khiine,2016,64.81,10,Bayangol,Busad,2.931646351,Narnii guur,Altai khotkhon
1055,Bzd-iin x apartment khotkhond 2 oroo,2016,58,6,Bayanzurkh,Ofitsyer,2.931034483,Ofitsyer,Officer
4155,25 dugaar emiin sangiin yag urd gal togoo tusdaa 2 oroo bair,1999,58,4,Bayangol,25-r emiin san,2.931034483,25-r emiin san,Tomor zam
4592,Orbit-d gal togoo tusdaa 2 oroo bair,1993,29,3,Songino KHairkhan,Orbit,2.931034483,Orbit,Tolgoit
7006,Time tower khotkhond 58 mkw 2 oroo duplyeks,2016,58,17,Bayanzurkh,Busad,2.931034483,Time tower,National park
7530,SKHD 21-r khoroolold 2oroo bair 29m2,1995,29,6,Songino KHairkhan,21-r khoroolol,2.931034483,21-r khoroolol,21-r khoroolol
7153,2oroo bair,2013,52.9,3,Bayanzurkh,Sansar,2.930056711,Sansar,Sansar
5195,Modnы 2 zam daguu 78.5 mkw 3 oroo bair,2014,78.5,5,Bayangol,"3, 4 khoroolol",2.929936306,"3, 4 khoroolol","3, 4-r khoroolol"
7491,"Modnы 2 tow zam daguu 78,5mkw 3oroo",2014,78.5,5,Bayangol,"3, 4 khoroolol",2.929936306,"3, 4 khoroolol","3, 4-r khoroolol"
4371,Bogd ar khoroolold 2oroo,2005,57,5,Bayangol,Busad,2.929824561,Bogd ar,Tomor zam
2087,KHud zaisan 5 oroo bair 169m2,2015,169,3,KHan-Uul,Zaisan,2.928994083,Zaisan,Zaisan
4142,Monhouse-d 3-oroo bair,2016,70,11,KHan-Uul,Zaisan,2.928571429,Zaisan,Zaisan
5494,KHud 4-r khoroo yaarmagiin 2r buudal nukhtiin zam daguu 1 oroo bair,2021,28,3,KHan-Uul,YAarmag,2.928571429,YAarmag,Yarmag
5074,KHotыn aaa-bused dolgoon nuur khotkhond 57.37 mkw 3 oroo bair,2017,57.37,5,Sukhbaatar,Busad,2.92835977,Dolgoon nuur,Dolgoon nuur
2397,Jukow suwdan sondor khotkhond 2 oroo oron suuts.,2015,54.3,7,Bayanzurkh,Busad,2.928176796,Suvdan sondor,Jukov
1984,"KHud, 4khoroo 2oroo bair",2020,55.67,15,KHan-Uul,YAarmag,2.927968385,YAarmag,Yarmag
1986,KHud4 khoroo togoldor apartmyent khotkhon 55.67m2 2oroo,2020,55.67,15,KHan-Uul,YAarmag,2.927968385,YAarmag,Yarmag
1854,"Bzd ofitsyert 2 oroo bair 58,07m2",2014,58.07,6,Bayanzurkh,Ofitsyer,2.927501292,Ofitsyer,Officer
4425,KHawdar sudlalыn khashaand 3 oroo,2019,83.7,6,Bayanzurkh,Busad,2.927120669,Khosut,Narantuul
7671,13khoroolol 84.r surguuliin urd 3 oroo,2018,83.7,7,Bayanzurkh,13-r khoroolol,2.927120669,13-r khoroolol,13-r khoroolol
1519,19 khud khajuud 41m2 2oroo bair,2006,41,9,KHan-Uul,19-r khoroolol,2.926829268,19-r khoroolol,19-r khoroolol
1707,4-r khoroolol khunsii zakhыn urd 41m2 khoyor oroo bair,2010,41,2,Bayangol,"3, 4 khoroolol",2.926829268,"3, 4 khoroolol","3, 4-r khoroolol"
3595,KHud 19-r khoroolold 1 oroo bair,2006,41,9,KHan-Uul,19-r khoroolol,2.926829268,19-r khoroolol,19-r khoroolol
3596,19-d 2 oroo bair 41m2,2006,41,9,KHan-Uul,19-r khoroolol,2.926829268,19-r khoroolol,19-r khoroolol
6851,10r khoroolol tsoglog khotkhond 2 oroo bair,2015,41,8,Bayangol,10-r khoroolol,2.926829268,10-r khoroolol,10-r khoroolol
272,YAarmag encanto orange taun 2oroo gerchilgee garsan,2019,51.28,15,KHan-Uul,YAarmag,2.925117005,YAarmag,Yarmag
3090,Zaisan 2 oroo,2014,53,3,KHan-Uul,Zaisan,2.924528302,Zaisan,Zaisan
897,11r khoroolold 2 oroo,1999,52,2,Sukhbaatar,11-r khoroolol,2.923076923,11-r khoroolol,11-r khoroolol
3714,11r khoroolold gal togoo tusdaa 2 oroo,1999,52,2,Sukhbaatar,11-r khoroolol,2.923076923,11-r khoroolol,11-r khoroolol
4850,Ulaanbaatar suwilalыn khajuud 2 oroo,2014,52,10,KHan-Uul,Zaisan,2.923076923,Zaisan,Zaisan
6295,Dolgoon nuurt 4 sard ashiglaltand orokh 1 oroo bair,2023,32.5,8,Sukhbaatar,Dolgoon nuur,2.923076923,Dolgoon nuur,Dolgoon nuur
6730,Galtogoo tusdaa 2 oroo,2008,65,3,CHingeltei,Baga toirog,2.923076923,Baga toirog,"40, 50 myangat"
6797,Bgd 1 khoroo grand plazagiin urd gal togoo tusdaa,1990,52,8,Bayangol,Tomor zam,2.923076923,Tomor zam,Tomor zam
1003,Jukow one family khotkhond 2 oroo,2020,44.5,14,Bayanzurkh,15-r khoroolol,2.921348315,15-r khoroolol,Jukov
1922,Jukow khotkhond 31.5mkw 1oroo,2015,31.5,8,Bayanzurkh,15-r khoroolol,2.920634921,15-r khoroolol,Jukov
3899,Jukowыn romyeo juliyetta khotkhond 3 oroo bair,2014,83.9,10,Bayanzurkh,15-r khoroolol,2.920143027,15-r khoroolol,Jukov
1295,Tuul wan khotkhonы khajuud 2 oroo bair,2006,51.2,3,KHan-Uul,Busad,2.919921875,Tuul van,Zaisan
5609,Duukhee towiin uragsh modnы 2n zam yawaad zamыnkhaa khoid tald,2012,46.24,5,Bayangol,"3, 4 khoroolol",2.919550173,"3, 4 khoroolol","3, 4-r khoroolol"
5400,"1 oroo bair, moskwa khoroollыn arыn bair",2022,30.83,1,Songino KHairkhan,Moskwa khoroolol,2.919234512,Moskwa khoroolol,5 shar
4846,1 oroo,2023,32.55,7,Sukhbaatar,Bayanburd,2.91858679,Bayanburd,Bayanburd
7154,Dolgoon nuur 2 oroo,2018,61,4,Sukhbaatar,Dolgoon nuur,2.918032787,Dolgoon nuur,Dolgoon nuur
1406,Jukowt one family khotkhond 2 oroo 44.57m2,2020,44.57,13,Bayanzurkh,Busad,2.916760153,Jukov,Jukov
345,Jukowыn romyeo juliyetta khotkhond 3 oroo,2017,84,10,Bayanzurkh,14-r khoroolol,2.916666667,14-r khoroolol,Narantuul
381,"3,4 khoroolol, orgoogiin urd gal togoo tusdaa 3 oroo",1993,60,9,Bayangol,"3, 4 khoroolol",2.916666667,"3, 4 khoroolol","3, 4-r khoroolol"
1892,Bzd 6 khoroo bokhiin orgoonii khajuud 3 oroo,2015,96,10,Bayanzurkh,13-r khoroolol,2.916666667,13-r khoroolol,13-r khoroolol
1948,KHotыn towd natur khard rosk 21 surguuliin khajuud gal togoo tusdaa 3 oroo bair,1998,72,11,Bayanzurkh,13-r khoroolol,2.916666667,13-r khoroolol,13-r khoroolol
3599,Tbd anduudad 1 oroo bair,2006,36,2,Bayangol,Tomor zam,2.916666667,Tomor zam,Tomor zam
4701,KHoroolold 3 oroo bair,1988,60,9,Bayangol,"3, 4 khoroolol",2.916666667,"3, 4 khoroolol","3, 4-r khoroolol"
5024,Tbd anduudыn khaan banktai bairand gal togoo tusdaa 1 oroo bair,2004,36,2,Bayangol,Baruun 4 zam,2.916666667,Baruun 4 zam,Baruun 4 zam
5555,Bayangol duurgiin zuun tald 52-r bairand 1 oroo,1990,36,2,Bayangol,Tomor zam,2.916666667,Tomor zam,Tomor zam
7592,Modnы 2t 2 oroo,2010,48,5,Bayangol,"3, 4 khoroolol",2.916666667,"3, 4 khoroolol","3, 4-r khoroolol"
7762,KHotыn a bused bairlaltai 3oroo bair,2020,60,4,Bayangol,Baruun 4 zam,2.916666667,Baruun 4 zam,Baruun 4 zam
7808,Modnы 2 t 2 oroo bair 48m2,2010,48,5,Bayangol,"3, 4 khoroolol",2.916666667,"3, 4 khoroolol","3, 4-r khoroolol"
7081,Jukowt polaris khotkhond 68.58mk 2 oroo bair buren tsutgamal,2020,68.58,11,Bayanzurkh,15-r khoroolol,2.916302129,15-r khoroolol,Jukov
1665,YAarmag city palace 2 oroo,2023,58.31,14,KHan-Uul,YAarmag,2.915451895,YAarmag,Yarmag
5942,TSelmeg khotkhon 3 oroo,2013,83.7,5,KHan-Uul,TSelmeg khotkhon,2.915173238,TSelmeg khotkhon,Misheel
6022,"Bgd, 10-r khoroolol",2023,47,4,Bayangol,10-r khoroolol,2.914893617,10-r khoroolol,10-r khoroolol
4449,Dream apartment khotkhond 70mkw 3 oroo bair,2023,70,9,Bayanzurkh,Busad,2.914285714,Dream apartment,Tsaiz
3004,Bayanmongol khoroolold 3 oroo bair dulaan zogsoolыn khamt,2013,97.8,3,Bayanzurkh,Bayanmongol khoroolol,2.914110429,Bayanmongol khoroolol,Bayanmongol khoroolol
7556,Bayanmongol khoroolold 3 oroo bair,2013,97.8,3,Bayanzurkh,Bayanmongol khoroolol,2.914110429,Bayanmongol khoroolol,Bayanmongol khoroolol
